site_id_from;site_id_to;iwait;inveht;xwait;xpen;xnum;cost
1008;1385;8.108108108108107;18.383674241999998;0.0;0.0;0.0;26.491782350108103
1008;1401;7.5;41.29999999999998;0.0;0.0;0.0;48.79999999999998
1009;1001;2.0547945205479454;13.054794520547944;0.0;0.0;0.0;15.109589041095889
1009;1054;7.5;25.499999999999993;0.0;0.0;0.0;32.99999999999999
1010;1001;2.0547945205479454;15.054794520547942;0.0;0.0;0.0;17.109589041095887
1010;1054;3.488372093023256;16.999999999999996;0.0;0.0;0.0;20.48837209302325
1011;1001;2.0547945205479454;16.554794520547944;0.0;0.0;0.0;18.609589041095887
1011;1054;7.5;22.499999999999996;0.0;0.0;0.0;29.999999999999996
1012;1001;2.0547945205479454;17.254794520547943;0.0;0.0;0.0;19.30958904109589
1012;1054;7.5;21.199999999999996;0.0;0.0;0.0;28.699999999999996
1013;1001;2.0547945205479454;19.854794520547944;0.0;0.0;0.0;21.90958904109589
1013;1054;7.5;18.9;0.0;0.0;0.0;26.4
1014;1001;2.0547945205479454;22.254794520547943;0.0;0.0;0.0;24.30958904109589
1014;1054;3.0;15.979999999999999;0.0;0.0;0.0;18.979999999999997
1015;1001;2.0547945205479454;24.954794520547946;0.0;0.0;0.0;27.009589041095893
1015;1054;2.727272727272727;13.268839070727273;0.0;0.0;0.0;15.996111798
1015;1313;12.0;21.720416059599998;0.0;0.0;0.0;33.7204160596
1015;1332;5.0;49.09999999999999;0.0;0.0;0.0;54.09999999999999
1016;1001;2.0547945205479454;26.85479452054794;0.0;0.0;0.0;28.909589041095884
1016;1054;3.0;11.779999999999998;0.0;0.0;0.0;14.779999999999998
1016;1332;5.0;47.49999999999998;0.0;0.0;0.0;52.49999999999998
1017;1001;2.0547945205479454;28.954794520547942;0.0;0.0;0.0;31.009589041095886
1017;1054;2.727272727272727;9.286155088;0.0;0.0;0.0;12.013427815272726
1017;1313;30.0;14.586754433999998;0.0;0.0;0.0;44.586754434
1017;1332;5.0;44.99999999999998;0.0;0.0;0.0;49.99999999999998
1018;1001;3.0;24.199999999999996;0.0;0.0;0.0;27.199999999999996
1018;1054;1.1111111111111112;6.4378600822962975;0.0;0.0;0.0;7.548971193407409
1018;1173;3.0;28.399999999999988;0.0;0.0;0.0;31.399999999999988
1018;1313;30.0;15.933495886999998;0.0;0.0;0.0;45.933495887
1018;1332;1.3636363636363635;25.272727272727263;0.0;0.0;0.0;26.636363636363626
1018;1427;5.0;26.49999999999999;0.0;0.0;0.0;31.49999999999999
1019;1001;0.7672634271099744;23.199999999999996;0.0;0.0;0.0;23.96726342710997
1019;1173;1.875;27.399999999999995;0.0;0.0;0.0;29.274999999999995
1020;1001;3.0;27.139999999999997;0.0;0.0;0.0;30.139999999999997
1020;1054;1.875;10.3;0.0;0.0;0.0;12.175
1020;1173;3.0;31.339999999999993;0.0;0.0;0.0;34.33999999999999
1020;1332;1.3636363636363635;22.672727272727272;0.0;0.0;0.0;24.036363636363635
1020;1427;5.0;30.39999999999999;0.0;0.0;0.0;35.39999999999999
1021;1001;3.0;30.539999999999992;0.0;0.0;0.0;33.53999999999999
1021;1054;3.614457831325301;8.2;0.0;0.0;0.0;11.8144578313253
1021;1173;3.0;34.73999999999999;0.0;0.0;0.0;37.73999999999999
1021;1332;0.9375;19.387499999999996;0.0;0.0;0.0;20.324999999999996
1021;1427;5.0;33.79999999999999;0.0;0.0;0.0;38.79999999999999
1022;1001;6.521739130434783;40.29999999999999;0.0;0.0;0.0;46.82173913043477
1022;1054;6.976744186046512;11.6;0.0;0.0;0.0;18.57674418604651
1023;1001;3.0;35.639999999999986;0.0;0.0;0.0;38.639999999999986
1023;1054;3.614457831325301;13.662650602409636;0.0;0.0;0.0;17.277108433734938
1023;1173;3.0;39.83999999999999;0.0;0.0;0.0;42.83999999999999
1023;1332;0.9375;15.612499999999997;0.0;0.0;0.0;16.549999999999997
1023;1427;5.0;38.899999999999984;0.0;0.0;0.0;43.899999999999984
1024;1001;6.521739130434783;45.39999999999999;0.0;0.0;0.0;51.92173913043477
1024;1054;6.976744186046512;16.7;0.0;0.0;0.0;23.676744186046513
1025;1001;6.521739130434783;47.999999999999986;0.0;0.0;0.0;54.52173913043477
1025;1054;6.976744186046512;19.299999999999997;0.0;0.0;0.0;26.276744186046507
1026;1001;6.521739130434783;49.999999999999986;0.0;0.0;0.0;56.52173913043477
1026;1054;2.097902097902098;24.237062937062934;0.0;0.0;0.0;26.33496503496503
1026;1332;1.6666666666666667;9.533333333333331;0.0;0.0;0.0;11.199999999999998
1027;1001;6.521739130434783;51.19999999999999;0.0;0.0;0.0;57.72173913043477
1027;1054;2.097902097902098;25.437062937062933;0.0;0.0;0.0;27.53496503496503
1027;1332;1.6666666666666667;7.933333333333333;0.0;0.0;0.0;9.6
1028;1001;6.521739130434783;53.19999999999999;0.0;0.0;0.0;59.72173913043477
1028;1054;2.097902097902098;27.43706293706293;0.0;0.0;0.0;29.534965034965026
1028;1332;1.6666666666666667;5.866666666666666;0.0;0.0;0.0;7.533333333333333
1029;1001;6.521739130434783;54.09999999999998;0.0;0.0;0.0;60.62173913043476
1029;1054;2.097902097902098;28.337062937062928;0.0;0.0;0.0;30.434965034965025
1029;1332;5.0;20.799999999999994;0.0;0.0;0.0;25.799999999999994
1030;1001;6.521739130434783;55.89999999999998;0.0;0.0;0.0;62.42173913043476
1030;1054;2.097902097902098;30.06713286713286;0.0;0.0;0.0;32.165034965034955
1030;1332;5.0;19.299999999999997;0.0;0.0;0.0;24.299999999999997
1031;1001;6.521739130434783;57.09999999999999;0.0;0.0;0.0;63.62173913043477
1031;1054;2.097902097902098;31.267132867132858;0.0;0.0;0.0;33.36503496503496
1031;1332;5.0;17.999999999999996;0.0;0.0;0.0;22.999999999999996
1032;1001;6.521739130434783;58.29999999999998;0.0;0.0;0.0;64.82173913043476
1032;1054;2.097902097902098;32.467132867132854;0.0;0.0;0.0;34.565034965034954
1032;1332;5.0;16.499999999999996;0.0;0.0;0.0;21.499999999999996
1033;1001;6.521739130434783;60.199999999999974;0.0;0.0;0.0;66.72173913043476
1033;1054;2.097902097902098;34.36713286713285;0.0;0.0;0.0;36.46503496503495
1033;1332;5.0;14.999999999999995;0.0;0.0;0.0;19.999999999999993
1034;1001;6.521739130434783;61.39999999999998;0.0;0.0;0.0;67.92173913043476
1034;1054;2.097902097902098;35.56713286713285;0.0;0.0;0.0;37.66503496503495
1034;1332;5.0;13.499999999999995;0.0;0.0;0.0;18.499999999999993
1035;1001;3.488372093023256;60.8674418604651;0.0;0.0;0.0;64.35581395348835
1035;1054;6.976744186046512;34.39999999999999;0.0;0.0;0.0;41.3767441860465
1035;1173;7.5;62.499999999999964;0.0;0.0;0.0;69.99999999999997
1035;1332;5.0;12.499999999999995;0.0;0.0;0.0;17.499999999999993
1037;1001;3.0;38.43999999999998;0.0;0.0;0.0;41.43999999999998
1037;1054;3.0;19.4;0.0;0.0;0.0;22.4
1037;1173;3.0;42.63999999999998;0.0;0.0;0.0;45.63999999999998
1037;1332;23.076923076923077;12.699999999999998;0.0;0.0;0.0;35.776923076923076
1037;1427;5.0;41.69999999999998;0.0;0.0;0.0;46.69999999999998
1038;1001;3.0;40.639999999999986;0.0;0.0;0.0;43.639999999999986
1038;1054;3.0;21.599999999999998;0.0;0.0;0.0;24.599999999999998
1038;1173;3.0;44.83999999999999;0.0;0.0;0.0;47.83999999999999
1038;1332;1.9607843137254901;10.699999999999998;0.0;0.0;0.0;12.660784313725488
1038;1427;5.0;43.899999999999984;0.0;0.0;0.0;48.899999999999984
1040;1001;3.0;42.139999999999986;0.0;0.0;0.0;45.139999999999986
1040;1054;3.0;23.099999999999998;0.0;0.0;0.0;26.099999999999998
1040;1173;3.0;46.33999999999999;0.0;0.0;0.0;49.33999999999999
1040;1332;1.9607843137254901;8.299999999999999;0.0;0.0;0.0;10.26078431372549
1040;1427;5.0;45.39999999999998;0.0;0.0;0.0;50.39999999999998
1041;1001;5.0;43.399999999999984;0.0;0.0;0.0;48.399999999999984
1041;1054;5.0;26.599999999999994;0.0;0.0;0.0;31.599999999999994
1041;1173;5.0;47.59999999999999;0.0;0.0;0.0;52.59999999999999
1041;1427;5.0;46.69999999999997;0.0;0.0;0.0;51.69999999999997
1042;1001;5.0;45.29999999999998;0.0;0.0;0.0;50.29999999999998
1042;1054;5.0;28.49999999999999;0.0;0.0;0.0;33.499999999999986
1042;1173;5.0;49.49999999999998;0.0;0.0;0.0;54.49999999999998
1042;1427;5.0;48.59999999999997;0.0;0.0;0.0;53.59999999999997
1043;1001;5.0;47.29999999999998;0.0;0.0;0.0;52.29999999999998
1043;1173;5.0;51.49999999999998;0.0;0.0;0.0;56.49999999999998
1043;1332;15.0;8.732088647;0.0;0.0;0.0;23.732088646999998
1044;1001;5.0;49.09999999999999;0.0;0.0;0.0;54.09999999999999
1044;1173;5.0;53.299999999999976;0.0;0.0;0.0;58.299999999999976
1044;1332;15.0;10.511027287;0.0;0.0;0.0;25.511027286999997
1045;1001;5.0;50.29999999999998;0.0;0.0;0.0;55.29999999999998
1045;1173;5.0;54.49999999999998;0.0;0.0;0.0;59.49999999999998
1045;1332;15.0;11.682291654999998;0.0;0.0;0.0;26.682291655
1046;1001;7.5;34.89999999999999;0.0;0.0;0.0;42.39999999999999
1046;1054;3.614457831325301;6.299999999999999;0.0;0.0;0.0;9.9144578313253
1046;1332;3.0;22.959999999999997;0.0;0.0;0.0;25.959999999999997
1047;1001;7.5;32.099999999999994;0.0;0.0;0.0;39.599999999999994
1047;1054;2.564102564102564;3.4924026591452986;0.0;0.0;0.0;6.0565052232478624
1047;1090;15.0;25.738124999999997;0.0;0.0;0.0;40.738125
1047;1313;30.0;25.655718111;0.0;0.0;0.0;55.655718111
1047;1332;3.0;25.759999999999998;0.0;0.0;0.0;28.759999999999998
1047;1418;30.0;20.662595523999997;0.0;0.0;0.0;50.662595524
1048;1001;3.488372093023256;32.69999999999999;0.0;0.0;0.0;36.18837209302325
1048;1054;0.2824858757062147;4.1;0.0;0.0;0.0;4.382485875706214
1048;1332;5.0;28.399999999999995;0.0;0.0;0.0;33.39999999999999
1048;1401;2.5;30.799999999999994;0.0;0.0;0.0;33.3
1048;1427;5.0;15.799999999999997;0.0;0.0;0.0;20.799999999999997
1049;1001;3.488372093023256;34.39999999999999;0.0;0.0;0.0;37.88837209302325
1049;1054;0.3184713375796178;5.8;0.0;0.0;0.0;6.118471337579618
1049;1332;5.0;30.099999999999994;0.0;0.0;0.0;35.099999999999994
1049;1401;2.5;32.499999999999986;0.0;0.0;0.0;34.999999999999986
1049;1427;5.0;14.6;0.0;0.0;0.0;19.6
1050;1001;3.488372093023256;35.79999999999999;0.0;0.0;0.0;39.28837209302325
1050;1054;0.3184713375796178;7.199999999999998;0.0;0.0;0.0;7.518471337579617
1050;1332;5.0;31.49999999999999;0.0;0.0;0.0;36.499999999999986
1050;1401;2.5;33.899999999999984;0.0;0.0;0.0;36.399999999999984
1050;1418;30.0;17.528220523999998;0.0;0.0;0.0;47.528220524
1050;1427;5.0;13.199999999999998;0.0;0.0;0.0;18.199999999999996
1051;1001;7.5;48.999999999999986;0.0;0.0;0.0;56.499999999999986
1051;1054;1.6304347826086958;8.908695652173913;0.0;0.0;0.0;10.539130434782608
1052;1001;7.5;50.19999999999999;0.0;0.0;0.0;57.69999999999999
1052;1054;1.6304347826086958;10.108695652173912;0.0;0.0;0.0;11.739130434782608
1053;1001;7.5;50.899999999999984;0.0;0.0;0.0;58.399999999999984
1053;1054;1.6304347826086958;10.808695652173911;0.0;0.0;0.0;12.439130434782607
1054;1001;2.380952380952381;28.599999999999994;0.0;0.0;0.0;30.980952380952374
1054;1313;30.0;22.244606999;0.0;0.0;0.0;52.244606999
1054;1332;7.5;28.099999999999994;0.0;0.0;0.0;35.599999999999994
1054;1401;2.5;26.699999999999992;0.0;0.0;0.0;29.199999999999992
1054;1427;5.0;20.099999999999994;0.0;0.0;0.0;25.099999999999994
1055;1001;3.3333333333333335;31.83333333333332;0.0;0.0;0.0;35.16666666666666
1056;1001;10.0;26.99999999999999;0.0;0.0;0.0;36.999999999999986
1057;1001;10.0;25.099999999999994;0.0;0.0;0.0;35.099999999999994
1058;1001;0.6960556844547564;17.4;0.0;0.0;0.0;18.096055684454754
1058;1054;0.5338078291814946;11.399999999999997;0.0;0.0;0.0;11.933807829181491
1058;1173;1.5;21.6;0.0;0.0;0.0;23.1
1058;1332;2.5;33.599999999999994;0.0;0.0;0.0;36.099999999999994
1058;1401;7.5;33.89999999999999;0.0;0.0;0.0;41.39999999999999
1059;1001;10.0;20.499999999999996;0.0;0.0;0.0;30.499999999999996
1060;1001;10.0;18.399999999999995;0.0;0.0;0.0;28.399999999999995
1061;1001;10.0;16.9;0.0;0.0;0.0;26.9
1062;1001;10.0;15.999999999999998;0.0;0.0;0.0;26.0
1063;1001;10.0;13.6;0.0;0.0;0.0;23.6
1064;1001;10.0;33.49999999999999;0.0;0.0;0.0;43.49999999999999
1064;1054;4.477611940298508;2.6000000000000005;0.0;0.0;0.0;7.0776119402985085
1065;1001;10.0;35.99999999999999;0.0;0.0;0.0;45.99999999999999
1065;1054;4.477611940298508;5.1;0.0;0.0;0.0;9.577611940298507
1066;1001;3.3333333333333335;44.433333333333316;0.0;0.0;0.0;47.76666666666665
1066;1054;4.477611940298508;7.000000000000001;0.0;0.0;0.0;11.477611940298509
1067;1054;12.5;12.099999999999998;0.0;0.0;0.0;24.599999999999998
1068;1001;10.0;41.29999999999999;0.0;0.0;0.0;51.29999999999999
1068;1054;4.477611940298508;10.4;0.0;0.0;0.0;14.877611940298507
1069;1001;10.0;43.99999999999998;0.0;0.0;0.0;53.99999999999998
1069;1054;6.976744186046512;13.099999999999998;0.0;0.0;0.0;20.07674418604651
1070;1001;10.0;45.19999999999999;0.0;0.0;0.0;55.19999999999999
1070;1054;6.976744186046512;14.299999999999997;0.0;0.0;0.0;21.276744186046507
1071;1001;10.0;46.59999999999999;0.0;0.0;0.0;56.59999999999999
1071;1054;6.976744186046512;15.7;0.0;0.0;0.0;22.676744186046513
1072;1001;10.0;48.49999999999998;0.0;0.0;0.0;58.49999999999998
1072;1054;6.976744186046512;17.599999999999998;0.0;0.0;0.0;24.57674418604651
1073;1001;10.0;49.49999999999998;0.0;0.0;0.0;59.49999999999998
1073;1054;6.976744186046512;18.599999999999998;0.0;0.0;0.0;25.57674418604651
1074;1001;10.0;51.69999999999998;0.0;0.0;0.0;61.69999999999998
1074;1054;6.976744186046512;20.799999999999997;0.0;0.0;0.0;27.776744186046507
1075;1001;10.0;54.29999999999998;0.0;0.0;0.0;64.29999999999998
1075;1054;1.840490797546012;21.559509202453984;0.0;0.0;0.0;23.399999999999995
1075;1332;5.0;45.69999999999997;0.0;0.0;0.0;50.69999999999997
1075;1401;2.5;7.199999999999999;0.0;0.0;0.0;9.7
1076;1001;4.285714285714286;44.528571428571404;0.0;0.0;0.0;48.81428571428569
1076;1054;6.976744186046512;25.299999999999997;0.0;0.0;0.0;32.27674418604651
1076;1173;3.0;52.07999999999997;0.0;0.0;0.0;55.07999999999997
1076;1332;5.0;47.09999999999997;0.0;0.0;0.0;52.09999999999997
1076;1401;1.875;5.1;0.0;0.0;0.0;6.975
1077;1001;3.0;49.479999999999976;0.0;0.0;0.0;52.479999999999976
1077;1054;2.5;23.599999999999994;0.0;0.0;0.0;26.099999999999994
1077;1173;3.0;53.67999999999997;0.0;0.0;0.0;56.67999999999997
1077;1401;1.875;3.9;0.0;0.0;0.0;5.775
1078;1090;15.0;12.086276370999999;0.0;0.0;0.0;27.086276370999997
1079;1090;15.0;10.460443038;0.0;0.0;0.0;25.460443038
1080;1090;15.0;8.546276371;0.0;0.0;0.0;23.546276370999998
1081;1090;30.0;8.18766526;0.0;0.0;0.0;38.18766526
1082;1090;30.0;10.325443038;0.0;0.0;0.0;40.325443038
1083;1090;15.0;5.725026371;0.0;0.0;0.0;20.725026371
1084;1090;30.0;5.155443038;0.0;0.0;0.0;35.155443038
1085;1090;30.0;3.3632208159999997;0.0;0.0;0.0;33.363220816
1086;1090;15.0;3.890911788;0.0;0.0;0.0;18.890911788
1087;1090;10.0;2.202109705;0.0;0.0;0.0;12.202109705
1093;1090;10.0;2.115625;0.0;0.0;0.0;12.115625
1095;1090;10.0;3.803333333;0.0;0.0;0.0;13.803333333
1099;1090;10.0;6.141666666000002;0.0;0.0;0.0;16.141666666000003
1102;1090;10.0;7.5991666659999995;0.0;0.0;0.0;17.599166666
1107;1090;10.0;9.188958332999999;0.0;0.0;0.0;19.188958333
1112;1385;8.108108108108107;4.267916666;0.0;0.0;0.0;12.376024774108107
1114;1090;10.0;10.458958332999998;0.0;0.0;0.0;20.458958332999998
1118;1090;10.0;11.752499999999998;0.0;0.0;0.0;21.752499999999998
1122;1090;10.0;13.916041666999996;0.0;0.0;0.0;23.916041666999995
1126;1385;8.108108108108107;9.529431816999999;0.0;0.0;0.0;17.637539925108108
1128;1090;10.0;18.678541666999998;0.0;0.0;0.0;28.678541666999998
1129;1001;7.5;50.59999999999997;0.0;0.0;0.0;58.09999999999997
1129;1054;2.5;26.699999999999992;0.0;0.0;0.0;29.199999999999992
1129;1173;7.5;54.79999999999997;0.0;0.0;0.0;62.29999999999997
1129;1401;1.875;1.5;0.0;0.0;0.0;3.375
1132;1001;7.5;48.89999999999998;0.0;0.0;0.0;56.39999999999998
1132;1054;2.5;24.99999999999999;0.0;0.0;0.0;27.49999999999999
1132;1173;7.5;53.09999999999997;0.0;0.0;0.0;60.59999999999997
1132;1401;1.875;2.9;0.0;0.0;0.0;4.775
1133;1001;4.285714285714286;43.12857142857141;0.0;0.0;0.0;47.4142857142857
1133;1173;3.0;50.67999999999997;0.0;0.0;0.0;53.67999999999997
1133;1401;7.5;6.699999999999999;0.0;0.0;0.0;14.2
1134;1001;5.0;52.099999999999966;0.0;0.0;0.0;57.099999999999966
1134;1173;5.0;56.29999999999996;0.0;0.0;0.0;61.29999999999996
1135;1001;3.488372093023256;10.499999999999998;0.0;0.0;0.0;13.988372093023255
1135;1054;3.488372093023256;40.499999999999986;0.0;0.0;0.0;43.988372093023244
1135;1173;5.454545454545454;9.799999999999999;0.0;0.0;0.0;15.254545454545454
1138;1001;3.488372093023256;8.999999999999998;0.0;0.0;0.0;12.488372093023255
1138;1054;3.488372093023256;38.999999999999986;0.0;0.0;0.0;42.488372093023244
1138;1173;5.454545454545454;8.299999999999999;0.0;0.0;0.0;13.754545454545454
1139;1054;2.5;21.799999999999994;0.0;0.0;0.0;24.299999999999994
1139;1332;5.0;46.59999999999997;0.0;0.0;0.0;51.59999999999997
1139;1401;2.5;6.3999999999999995;0.0;0.0;0.0;8.899999999999999
1140;1001;4.285714285714286;40.328571428571415;0.0;0.0;0.0;44.6142857142857
1140;1173;3.0;47.87999999999998;0.0;0.0;0.0;50.87999999999998
1140;1401;7.5;10.0;0.0;0.0;0.0;17.5
1141;1001;5.0;13.6;0.0;0.0;0.0;18.6
1141;1173;5.0;8.5;0.0;0.0;0.0;13.5
1142;1001;10.0;35.19999999999999;0.0;0.0;0.0;45.19999999999999
1142;1090;30.0;20.234374999999996;0.0;0.0;0.0;50.234375
1143;1385;8.108108108108107;12.163977271999999;0.0;0.0;0.0;20.272085380108106
1144;1001;10.0;42.899999999999984;0.0;0.0;0.0;52.899999999999984
1144;1332;5.0;47.299999999999976;0.0;0.0;0.0;52.299999999999976
1146;1001;3.488372093023256;6.3999999999999995;0.0;0.0;0.0;9.888372093023255
1146;1054;3.488372093023256;36.399999999999984;0.0;0.0;0.0;39.88837209302324
1146;1173;2.608695652173913;5.7;0.0;0.0;0.0;8.308695652173913
1147;1001;7.5;40.49999999999999;0.0;0.0;0.0;47.99999999999999
1147;1173;7.5;44.69999999999999;0.0;0.0;0.0;52.19999999999999
1147;1401;7.5;10.899999999999999;0.0;0.0;0.0;18.4
1148;1001;5.0;42.99999999999998;0.0;0.0;0.0;47.99999999999998
1148;1054;2.5;19.499999999999996;0.0;0.0;0.0;21.999999999999996
1148;1173;5.0;47.19999999999998;0.0;0.0;0.0;52.19999999999998
1148;1332;5.0;44.299999999999976;0.0;0.0;0.0;49.299999999999976
1148;1401;2.5;8.5;0.0;0.0;0.0;11.0
1150;1001;7.5;38.89999999999999;0.0;0.0;0.0;46.39999999999999
1150;1173;7.5;43.09999999999999;0.0;0.0;0.0;50.59999999999999
1150;1401;7.5;12.2;0.0;0.0;0.0;19.7
1151;1001;10.0;33.89999999999999;0.0;0.0;0.0;43.89999999999999
1151;1090;30.0;21.814062499999995;0.0;0.0;0.0;51.81406249999999
1152;1001;3.488372093023256;5.1;0.0;0.0;0.0;8.588372093023256
1152;1054;3.488372093023256;35.09999999999999;0.0;0.0;0.0;38.588372093023246
1152;1173;2.608695652173913;4.4;0.0;0.0;0.0;7.008695652173913
1154;1001;5.0;42.09999999999999;0.0;0.0;0.0;47.09999999999999
1154;1054;2.5;18.599999999999998;0.0;0.0;0.0;21.099999999999998
1154;1173;5.0;46.29999999999998;0.0;0.0;0.0;51.29999999999998
1154;1332;5.0;43.39999999999998;0.0;0.0;0.0;48.39999999999998
1154;1401;2.5;9.399999999999999;0.0;0.0;0.0;11.899999999999999
1155;1001;3.0;6.5;0.0;0.0;0.0;9.5
1155;1173;2.608695652173913;1.4;0.0;0.0;0.0;4.0086956521739125
1157;1001;10.0;32.79999999999999;0.0;0.0;0.0;42.79999999999999
1157;1090;30.0;22.823263888999996;0.0;0.0;0.0;52.823263888999996
1158;1001;3.0;8.3;0.0;0.0;0.0;11.3
1158;1173;2.608695652173913;3.1999999999999997;0.0;0.0;0.0;5.808695652173913
1159;1001;5.0;40.899999999999984;0.0;0.0;0.0;45.899999999999984
1159;1054;2.5;17.4;0.0;0.0;0.0;19.9
1159;1173;5.0;45.09999999999999;0.0;0.0;0.0;50.09999999999999
1159;1332;5.0;42.19999999999998;0.0;0.0;0.0;47.19999999999998
1159;1401;2.5;10.699999999999998;0.0;0.0;0.0;13.199999999999998
1161;1001;7.5;36.99999999999999;0.0;0.0;0.0;44.49999999999999
1161;1173;7.5;41.19999999999999;0.0;0.0;0.0;48.69999999999999
1161;1401;7.5;14.599999999999998;0.0;0.0;0.0;22.099999999999998
1163;1054;5.0;28.199999999999992;0.0;0.0;0.0;33.19999999999999
1164;1054;5.0;20.299999999999994;0.0;0.0;0.0;25.299999999999994
1165;1054;5.0;21.599999999999994;0.0;0.0;0.0;26.599999999999994
1166;1054;5.0;26.89999999999999;0.0;0.0;0.0;31.89999999999999
1167;1054;5.0;29.299999999999994;0.0;0.0;0.0;34.3
1168;1001;10.0;31.49999999999999;0.0;0.0;0.0;41.499999999999986
1168;1090;30.0;24.209201388999993;0.0;0.0;0.0;54.20920138899999
1170;1001;3.0;37.43999999999998;0.0;0.0;0.0;40.43999999999998
1170;1054;2.5;15.899999999999999;0.0;0.0;0.0;18.4
1170;1173;3.0;41.639999999999986;0.0;0.0;0.0;44.639999999999986
1170;1332;5.0;40.69999999999998;0.0;0.0;0.0;45.69999999999998
1170;1401;2.5;12.299999999999999;0.0;0.0;0.0;14.799999999999999
1173;1001;1.5;5.1;0.0;0.0;0.0;6.6
1173;1401;7.5;57.599999999999966;0.0;0.0;0.0;65.09999999999997
1174;1054;5.0;18.599999999999994;0.0;0.0;0.0;23.599999999999994
1176;1054;5.0;30.59999999999999;0.0;0.0;0.0;35.599999999999994
1177;1054;5.0;25.699999999999992;0.0;0.0;0.0;30.699999999999992
1178;1054;5.0;23.299999999999994;0.0;0.0;0.0;28.299999999999994
1179;1001;10.0;19.299999999999997;0.0;0.0;0.0;29.299999999999997
1179;1054;2.727272727272727;17.799999999999997;0.0;0.0;0.0;20.527272727272724
1180;1001;10.0;11.799999999999999;0.0;0.0;0.0;21.799999999999997
1180;1054;2.727272727272727;23.99999999999999;0.0;0.0;0.0;26.727272727272716
1181;1001;10.0;17.5;0.0;0.0;0.0;27.5
1181;1054;2.727272727272727;19.199999999999992;0.0;0.0;0.0;21.92727272727272
1182;1001;3.488372093023256;3.0;0.0;0.0;0.0;6.488372093023256
1182;1054;3.488372093023256;32.99999999999999;0.0;0.0;0.0;36.48837209302325
1183;1001;10.0;29.599999999999994;0.0;0.0;0.0;39.599999999999994
1183;1090;30.0;26.171180555999992;0.0;0.0;0.0;56.171180555999996
1184;1001;3.0;35.139999999999986;0.0;0.0;0.0;38.139999999999986
1184;1054;2.5;13.6;0.0;0.0;0.0;16.1
1184;1173;3.0;39.33999999999999;0.0;0.0;0.0;42.33999999999999
1184;1332;5.0;38.399999999999984;0.0;0.0;0.0;43.399999999999984
1184;1401;2.5;14.999999999999998;0.0;0.0;0.0;17.5
1185;1001;10.0;15.999999999999998;0.0;0.0;0.0;26.0
1185;1054;2.727272727272727;20.399999999999995;0.0;0.0;0.0;23.12727272727272
1187;1001;10.0;3.0;0.0;0.0;0.0;13.0
1187;1054;2.5;28.899999999999995;0.0;0.0;0.0;31.399999999999995
1187;1332;2.5;52.299999999999976;0.0;0.0;0.0;54.799999999999976
1188;1001;10.0;13.899999999999999;0.0;0.0;0.0;23.9
