site_id_from;site_id_to;iwait;inveht;xwait;xpen;xnum;cost
1000;1001;0.5628517823639776;1.1913125590000002;0.0;0.0;0.0;1.7541643413639778
1000;1053;7.894736842105264;51.43889419799998;0.0;0.0;0.0;59.333631040105246
1000;1173;1.2244897959183674;3.3569549700000003;0.0;0.0;0.0;4.581444765918368
1000;1308;4.761904761904762;53.28293067799997;0.0;0.0;0.0;58.04483543990473
1001;1053;7.894736842105264;50.24758163899998;0.0;0.0;0.0;58.14231848110525
1001;1173;1.2244897959183674;4.286657019;0.0;0.0;0.0;5.5111468149183676
1001;1252;3.061224489795918;11.861414905999997;0.0;0.0;0.0;14.922639395795915
1001;1308;4.761904761904762;52.09161811899998;0.0;0.0;0.0;56.85352288090474
1002;1001;3.2608695652173916;1.111814346;0.0;0.0;0.0;4.372683911217392
1002;1053;7.894736842105264;49.18223076199998;0.0;0.0;0.0;57.07696760410525
1003;1001;0.35842293906810035;2.0898559513966544;0.0;0.0;0.0;2.4482788904647546
1003;1053;5.882352941176471;45.56672994476469;0.0;0.0;0.0;51.44908288594116
1003;1173;1.2244897959183674;6.3578567459999995;0.0;0.0;0.0;7.582346541918367
1003;1252;3.061224489795918;13.932614632999995;0.0;0.0;0.0;16.99383912279591
1003;1308;4.761904761904762;49.96213556699998;0.0;0.0;0.0;54.72404032890474
1004;1001;0.35842293906810035;3.0289759513966543;0.0;0.0;0.0;3.3873988904647545
1004;1053;5.882352941176471;43.73686087776469;0.0;0.0;0.0;49.61921381894116
1004;1173;1.2244897959183674;7.2969767459999995;0.0;0.0;0.0;8.521466541918366
1004;1206;14.285714285714285;18.965981956999997;0.0;0.0;0.0;33.25169624271428
1004;1252;3.061224489795918;14.871734632999994;0.0;0.0;0.0;17.93295912279591
1004;1308;4.761904761904762;48.132266499999986;0.0;0.0;0.0;52.894171261904745
1005;1001;0.35842293906810035;6.096442281396652;0.0;0.0;0.0;6.454865220464753
1005;1053;5.882352941176471;41.241642679764695;0.0;0.0;0.0;47.123995620941166
1005;1173;1.2244897959183674;10.364443075999999;0.0;0.0;0.0;11.588932871918367
1005;1206;14.285714285714285;16.470763758999997;0.0;0.0;0.0;30.75647804471428
1005;1252;3.061224489795918;17.93920096299999;0.0;0.0;0.0;21.00042545279591
1005;1308;4.761904761904762;45.63704830199998;0.0;0.0;0.0;50.39895306390474
1006;1001;3.2608695652173916;7.488513310999999;0.0;0.0;0.0;10.74938287621739
1006;1053;5.882352941176471;40.33132653976469;0.0;0.0;0.0;46.21367948094116
1007;1001;0.40268456375838924;7.084969156;0.0;0.0;0.0;7.487653719758389
1007;1053;5.882352941176471;38.34910604276469;0.0;0.0;0.0;44.23145898394116
1007;1173;1.2244897959183674;11.371626175;0.0;0.0;0.0;12.596115970918367
1007;1206;14.285714285714285;13.877788551999998;0.0;0.0;0.0;28.163502837714283
1007;1252;3.061224489795918;18.94638406199999;0.0;0.0;0.0;22.007608551795908
1007;1308;4.761904761904762;43.04407309499999;0.0;0.0;0.0;47.80597785690475
1008;1001;0.4464285714285714;9.169610180999998;0.0;0.0;0.0;9.616038752428569
1008;1053;5.882352941176471;36.1238711057647;0.0;0.0;0.0;42.00622404694117
1008;1173;1.2765957446808511;13.456267199999997;0.0;0.0;0.0;14.732862944680848
1008;1252;3.061224489795918;21.031025086999993;0.0;0.0;0.0;24.09224957679591
1008;1308;4.761904761904762;40.81883815799999;0.0;0.0;0.0;45.58074291990475
1008;1445;27.27272727272727;15.590486934999996;0.0;0.0;0.0;42.86321420772727
1009;1001;1.8867924528301887;12.737959939999996;0.0;0.0;0.0;14.624752392830185
1009;1053;7.894736842105264;36.00387435699999;0.0;0.0;0.0;43.89861119910525
1009;1445;27.27272727272727;13.187421802;0.0;0.0;0.0;40.46014907472727
1010;1001;1.8867924528301887;14.743575881999995;0.0;0.0;0.0;16.630368334830184
1010;1053;7.894736842105264;34.07724833999999;0.0;0.0;0.0;41.97198518210526
1010;1445;12.0;17.433612277999995;0.0;0.0;0.0;29.433612277999995
1011;1001;1.8867924528301887;16.266220809999997;0.0;0.0;0.0;18.153013262830186
1011;1053;7.894736842105264;32.95895565699999;0.0;0.0;0.0;40.85369249910525
1012;1001;1.8867924528301887;16.955170084999995;0.0;0.0;0.0;18.841962537830184
1012;1053;7.894736842105264;31.648183298999992;0.0;0.0;0.0;39.542920141105256
1013;1001;1.8867924528301887;19.59955414299999;0.0;0.0;0.0;21.48634659583018
1013;1053;7.894736842105264;29.330297120999994;0.0;0.0;0.0;37.22503396310526
1014;1001;1.8867924528301887;21.967851244999995;0.0;0.0;0.0;23.854643697830184
1014;1053;7.894736842105264;26.524402812999995;0.0;0.0;0.0;34.419139655105255
1015;1001;1.8867924528301887;24.62068812499999;0.0;0.0;0.0;26.50748057783018
1015;1053;1.6304347826086958;23.794537072336947;0.0;0.0;0.0;25.424971854945642
1015;1445;5.263157894736842;8.845178370333333;0.0;0.0;0.0;14.108336265070175
1015;1454;30.0;20.571272106999995;0.0;0.0;0.0;50.571272107
1016;1001;1.8867924528301887;26.47366636199999;0.0;0.0;0.0;28.360458814830178
1016;1053;1.6304347826086958;22.17499684233695;0.0;0.0;0.0;23.805431624945644
1016;1445;5.263157894736842;10.69815660733333;0.0;0.0;0.0;15.96131450207017
1016;1454;30.0;22.424250343999994;0.0;0.0;0.0;52.424250343999994
1017;1001;1.8867924528301887;28.554937839999987;0.0;0.0;0.0;30.441730292830176
1017;1053;1.6304347826086958;19.68068649733695;0.0;0.0;0.0;21.311121279945645
1017;1445;5.263157894736842;12.779428085333333;0.0;0.0;0.0;18.042585980070175
1017;1454;30.0;24.505521821999995;0.0;0.0;0.0;54.50552182199999
1018;1001;1.3513513513513513;24.877398779306297;0.0;0.0;0.0;26.228750130657648
1018;1053;1.6304347826086958;18.522326368336955;0.0;0.0;0.0;20.15276115094565
1018;1173;2.5641025641025643;29.106113240247858;0.0;0.0;0.0;31.670215804350423
1018;1206;5.882352941176471;11.455093515999998;0.0;0.0;0.0;17.33744645717647
1018;1252;3.75;36.80337824999999;0.0;0.0;0.0;40.55337824999999
1018;1445;5.263157894736842;14.126169538333329;0.0;0.0;0.0;19.38932743307017
1018;1454;30.0;25.852263274999995;0.0;0.0;0.0;55.852263275
1019;1001;0.5415162454873647;23.208173059999993;0.0;0.0;0.0;23.749689305487358
1019;1053;1.6304347826086958;16.95520275133695;0.0;0.0;0.0;18.585637533945647
1019;1173;1.4705882352941178;27.494830078999996;0.0;0.0;0.0;28.965418314294112
1019;1206;1.3888888888888888;9.741364960435186;0.0;0.0;0.0;11.130253849324076
1019;1252;3.061224489795918;35.069587965999986;0.0;0.0;0.0;38.130812455795905
1019;1308;10.0;25.609787957999995;0.0;0.0;0.0;35.609787958
1019;1445;6.382978723404255;15.459921028212763;0.0;0.0;0.0;21.84289975161702
1019;1454;30.0;27.301370417999994;0.0;0.0;0.0;57.30137041799999
1020;1001;1.3513513513513513;27.213695784306296;0.0;0.0;0.0;28.565047135657647
1020;1173;2.5641025641025643;31.442410245247856;0.0;0.0;0.0;34.00651280935042
1020;1206;5.882352941176471;13.791390520999999;0.0;0.0;0.0;19.673743462176468
1020;1252;3.75;39.139675254999986;0.0;0.0;0.0;42.889675254999986
1020;1308;10.0;23.033145402999995;0.0;0.0;0.0;33.03314540299999
1020;1445;30.0;17.171304779999996;0.0;0.0;0.0;47.17130478
1021;1001;1.3513513513513513;30.657565841306294;0.0;0.0;0.0;32.00891719265765
1021;1053;15.0;12.256310778;0.0;0.0;0.0;27.256310778
1021;1173;2.5641025641025643;34.88628030224785;0.0;0.0;0.0;37.45038286635041
1021;1206;5.882352941176471;17.235260578;0.0;0.0;0.0;23.11761351917647
1021;1252;3.75;42.583545311999984;0.0;0.0;0.0;46.333545311999984
1021;1308;10.0;19.492665127999995;0.0;0.0;0.0;29.492665127999995
1021;1379;10.0;40.79986398833332;0.0;0.0;0.0;50.79986398833332
1022;1001;8.823529411764707;40.39927940699999;0.0;0.0;0.0;49.22280881876469
1022;1053;15.0;15.653661771;0.0;0.0;0.0;30.653661771
1023;1001;8.823529411764707;42.76064805999999;0.0;0.0;0.0;51.58417747176469
1023;1053;15.0;18.015030424;0.0;0.0;0.0;33.015030424
1024;1001;8.823529411764707;45.44249991199999;0.0;0.0;0.0;54.2660293237647
1024;1053;30.0;20.696882275999997;0.0;0.0;0.0;50.696882276
1025;1001;8.823529411764707;48.01336410999998;0.0;0.0;0.0;56.836893521764694
1025;1053;30.0;23.267746473999996;0.0;0.0;0.0;53.26774647399999
1026;1001;2.857142857142857;42.458744082999985;0.0;0.0;0.0;45.31588694014284
1026;1053;30.0;25.231203263999994;0.0;0.0;0.0;55.231203263999994
1026;1252;3.75;54.32015898899998;0.0;0.0;0.0;58.07015898899998
1026;1379;10.0;30.99654413399999;0.0;0.0;0.0;40.99654413399999
1027;1001;2.857142857142857;43.69168059099999;0.0;0.0;0.0;46.54882344814284
1027;1053;30.0;26.464139771999996;0.0;0.0;0.0;56.464139771999996
1027;1252;3.75;55.55309549699998;0.0;0.0;0.0;59.30309549699998
1027;1379;15.0;30.15465874299999;0.0;0.0;0.0;45.15465874299999
1028;1001;2.857142857142857;45.71787106799999;0.0;0.0;0.0;48.57501392514284
1028;1053;30.0;28.490330248999996;0.0;0.0;0.0;58.490330248999996
1028;1252;3.75;57.57928597399998;0.0;0.0;0.0;61.32928597399998
1028;1379;10.0;27.321283024999996;0.0;0.0;0.0;37.321283025
1029;1001;8.823529411764707;54.12575504799998;0.0;0.0;0.0;62.949284459764684
1029;1053;30.0;29.380137411999996;0.0;0.0;0.0;59.380137411999996
1029;1379;10.0;25.857579320999992;0.0;0.0;0.0;35.85757932099999
1030;1001;8.823529411764707;56.03183031699998;0.0;0.0;0.0;64.85535972876468
1030;1053;30.0;31.286212680999995;0.0;0.0;0.0;61.286212680999995
1030;1379;10.0;24.372912653999993;0.0;0.0;0.0;34.37291265399999
1031;1001;8.823529411764707;57.18720666099997;0.0;0.0;0.0;66.01073607276467
1031;1053;30.0;32.44158902499999;0.0;0.0;0.0;62.44158902499999
1031;1379;10.0;23.024330053999993;0.0;0.0;0.0;33.02433005399999
1032;1001;8.823529411764707;58.36924967199997;0.0;0.0;0.0;67.19277908376468
1032;1053;30.0;33.62363203599999;0.0;0.0;0.0;63.62363203599999
1032;1379;10.0;21.571886260999992;0.0;0.0;0.0;31.571886260999992
1033;1001;8.823529411764707;60.25850254499997;0.0;0.0;0.0;69.08203195676468
1033;1053;30.0;35.512884908999986;0.0;0.0;0.0;65.51288490899998
1033;1379;15.0;20.889394305999993;0.0;0.0;0.0;35.88939430599999
1034;1001;8.823529411764707;61.49042742799996;0.0;0.0;0.0;70.31395683976467
1034;1053;30.0;36.744809791999984;0.0;0.0;0.0;66.74480979199998
1034;1379;15.0;19.362182184999995;0.0;0.0;0.0;34.362182184999995
1035;1001;4.615384615384615;60.8828859350615;0.0;0.0;0.0;65.49827055044612
1035;1053;30.0;38.42529759699998;0.0;0.0;0.0;68.42529759699998
1035;1173;9.67741935483871;62.66009146599997;0.0;0.0;0.0;72.33751082083867
1035;1379;10.0;18.190644533999997;0.0;0.0;0.0;28.190644533999997
1036;1053;30.0;22.334542618999997;0.0;0.0;0.0;52.334542619
1037;1001;2.5641025641025643;38.40388234624785;0.0;0.0;0.0;40.96798491035041
1037;1053;30.0;24.091656440999998;0.0;0.0;0.0;54.091656441
1037;1173;2.5641025641025643;42.69053936524785;0.0;0.0;0.0;45.25464192935041
1037;1252;16.666666666666668;56.54163040099998;0.0;0.0;0.0;73.20829706766665
1037;1308;10.0;11.071384542999999;0.0;0.0;0.0;21.071384543
1038;1001;2.5641025641025643;40.62639250924785;0.0;0.0;0.0;43.19049507335041
1038;1053;30.0;26.314166603999997;0.0;0.0;0.0;56.31416660399999
1038;1173;2.5641025641025643;44.91304952824784;0.0;0.0;0.0;47.4771520923504
1038;1252;16.666666666666668;58.76414056399997;0.0;0.0;0.0;75.43080723066664
1039;1053;30.0;28.013760100999995;0.0;0.0;0.0;58.013760100999995
1040;1001;2.5641025641025643;42.16932645724784;0.0;0.0;0.0;44.7334290213504
1040;1053;30.0;29.300142214999994;0.0;0.0;0.0;59.300142214999994
1040;1173;2.5641025641025643;46.455983476247845;0.0;0.0;0.0;49.02008604035041
1040;1252;16.666666666666668;60.30707451199997;0.0;0.0;0.0;76.97374117866664
